,Name,Total Population,state,county,tract,Median Household Income,Total Households,pct_white,pct_black,pct_hispanic/latino,pct_asian,pct_native,pct_male,pct_female,pct_21-29,pct_30s,pct_40s,pct_50s,pct_60+,pct_HighSchoolGrad,pct_BachelorGrad,pct_married,Count_15+,pct_employed,pct_below_poverty,pct_income_u10k,pct_income_10-15k,pct_income_15-20k,pct_income_20-25k,pct_income_25-30k,pct_income_30-35k,pct_income_35-40k,pct_income_40-45k,pct_income_45-50k,pct_income_50-60k,pct_income_60-75k,pct_income_75-100k,pct_income_100-125k,pct_income_125-150k,pct_income_150-200k,pct_income_200k+,pct_income_10-25k,pct_income_25-50k,pct_income_50-75k,pct_income_100-150k,pct_Veterans
390,"Census Tract 202.01, Wayne County, New York",4637.0,36,117,020201,77875.0,1808.0,98.29631227086479,0.0,0.5822730213500108,0.12939400474444684,0.0,50.24800517576019,49.75199482423981,10.675005391416864,13.47854216087988,14.729350873409532,15.397886564589173,22.104809143843003,30.17787157069641,20.7416340066325,63.29113924050633,3871.0,66.23611469904418,38.99072676299331,2.5442477876106193,1.0508849557522124,2.1570796460176993,3.816371681415929,2.765486725663717,3.0420353982300883,4.092920353982301,3.2632743362831858,5.365044247787611,8.904867256637168,11.33849557522124,15.376106194690266,15.376106194690266,13.053097345132743,4.092920353982301,3.7610619469026547,7.024336283185841,18.528761061946902,20.243362831858406,28.429203539823007,7.946840249525359
391,"Census Tract 202.02, Wayne County, New York",4591.0,36,117,020202,89152.0,1689.0,91.59224569810499,1.2415595730777609,3.4632977564800695,2.592027880636027,0.0,50.42474406447397,49.57525593552603,6.142452624700501,13.89675451971248,14.354171204530603,14.702679154868221,22.130254846438685,20.006281407035175,23.33542713567839,69.54845814977973,3632.0,68.55726872246696,36.789370507514704,2.3090586145648313,2.1314387211367674,3.315571343990527,0.7104795737122558,1.1841326228537596,2.3090586145648313,3.256364712847839,1.8354055654233274,1.7761989342806395,8.940201302545885,10.065127294256957,17.702782711663705,12.433392539964476,11.13084665482534,14.328004736530492,6.571936056838366,6.15748963883955,10.361160449970397,19.00532859680284,23.564239194789817,6.737275669314505
392,"Census Tract 203.01, Wayne County, New York",3814.0,36,117,020301,56223.0,1561.0,95.77871001573152,0.05243838489774515,1.2847404299947562,2.6219192448872577,0.0,47.24698479286838,52.75301520713162,11.562663869952805,12.873623492396435,13.869952805453591,16.334556895647616,17.986366019926585,30.793650793650794,13.174603174603174,46.25894599869876,3074.0,64.08588158750813,40.928159412690086,2.1780909673286355,3.715566944266496,2.498398462524023,6.406149903907751,5.829596412556054,7.7514413837283795,6.854580397181294,1.5374759769378603,8.584240871236387,8.392056374119154,14.67008327994875,9.993593850096092,7.879564381806534,6.213965406790519,5.445227418321589,2.0499679692504804,12.62011531069827,30.557335041639973,23.062139654067906,14.093529788597053,5.012098167991704
393,"Census Tract 203.02, Wayne County, New York",5143.0,36,117,020302,69617.0,2029.0,91.61967723118802,0.7972000777756173,5.502624927085359,0.7972000777756173,0.15555123468792534,48.318102274936805,51.681897725063195,9.080303324907641,11.413571845226521,11.510791366906474,16.857865059303908,26.910363601011085,25.442477876106196,19.303097345132745,61.22592766557069,4258.0,61.81305777360263,39.45168189772507,5.914243469689502,1.823558403154263,3.548546081813701,6.85066535239034,2.9078363725973384,4.829965500246427,4.68210941350419,0.7392804337111878,2.7106949236076887,8.378511582060128,11.976343026121242,16.707737801872845,9.462789551503203,8.181370133070478,6.25924100542139,5.027106949236077,12.222769837358305,15.86988664366683,20.35485460818137,17.64415968457368,6.490621915103652
394,"Census Tract 9901, Wayne County, New York",0.0,36,117,990100,-666666666.0,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
395,"Census Tract 128.02, Westchester County, New York",7136.0,36,119,012802,86771.0,2757.0,64.58800448430493,1.5975336322869955,27.634529147982065,3.9658071748878925,0.0,47.603699551569505,52.396300448430495,7.048766816143497,17.446748878923767,11.79932735426009,15.667040358744394,21.608744394618835,15.031231110215595,31.331855732419907,57.637822153951184,5859.0,63.44086021505376,38.63508968609865,2.3576351106274935,3.77221617700399,1.9586507072905333,4.316285817918027,3.6996735582154514,2.140007254261879,3.735944867609721,5.5132390279289085,2.6840768951759157,9.539354370692783,7.979688066739209,6.1298512876314835,7.689517591585056,7.181719260065289,9.64816829887559,21.653971708378673,10.04715270221255,17.772941603191875,17.51904243743199,14.871236851650345,3.1714023831347387
396,"Census Tract 6, Columbia County, New York",2669.0,36,021,000600,66125.0,1019.0,89.95878606219559,1.1240164855751218,7.1187710753091045,0.0,0.14986886474334957,51.367553390783065,48.632446609216935,14.08767328587486,7.75571375046834,16.597976770325964,13.525665043087299,24.72836268265268,39.571899012074645,13.391877058177826,50.06558810668999,2287.0,59.335373852208136,38.179093293368304,2.4533856722276743,2.7477919528949952,4.808635917566241,0.0,8.243375858684985,4.121687929342492,4.710500490677134,6.182531894013739,4.710500490677134,9.224730127576056,13.640824337585869,13.837095191364082,13.837095191364082,5.103042198233562,5.299313052011776,1.0794896957801767,7.556427870461237,27.968596663395484,22.865554465161924,18.940137389597645,8.942710759198881
397,"Census Tract 7, Columbia County, New York",5132.0,36,021,000700,69079.0,2062.0,89.65315666406859,3.5853468433359312,5.436477007014809,0.19485580670303976,0.0,49.961028838659395,50.038971161340605,6.819953234606391,10.074045206547154,16.543257989088076,13.425565081839439,35.09353078721746,26.644983737803354,16.487365524143108,50.076435903035595,4579.0,59.20506660842979,40.179267342166796,1.3579049466537343,2.667313288069835,5.1406401551891365,8.535402521823473,4.849660523763337,3.6857419980601356,1.9398642095053347,4.558680892337536,1.6973811833171677,5.5771096023278375,14.69447138700291,10.475266731328807,14.25800193986421,4.995150339476237,11.445198836081474,4.122211445198836,16.343355965082445,16.731328806983512,20.271580989330747,19.253152279340448,10.32287403365166
398,"Census Tract 8, Columbia County, New York",1495.0,36,021,000800,69500.0,662.0,95.25083612040133,0.0,3.076923076923077,1.137123745819398,0.0,52.77591973244147,47.22408026755853,6.287625418060201,7.759197324414716,9.163879598662207,14.448160535117056,44.54849498327759,24.036850921273032,19.597989949748744,59.382064807837224,1327.0,57.49811605124341,44.280936454849495,9.516616314199396,1.661631419939577,3.7764350453172204,0.3021148036253776,4.833836858006042,5.287009063444109,3.9274924471299095,2.719033232628399,6.495468277945619,4.833836858006042,10.725075528700906,12.235649546827794,8.459214501510575,7.854984894259819,10.120845921450151,7.2507552870090635,5.740181268882175,23.26283987915408,15.558912386706947,16.314199395770395,9.557661927330173
399,"Census Tract 9, Columbia County, New York",1562.0,36,021,000900,89561.0,663.0,95.00640204865557,0.0,3.0729833546734957,0.0,0.19206145966709348,52.04865556978233,47.95134443021767,6.658130601792574,12.996158770806659,8.578745198463508,14.916773367477592,38.2202304737516,24.380495603517186,22.22222222222222,64.99631540162122,1357.0,57.25865880619013,42.445582586427655,2.7149321266968327,0.9049773755656109,3.0165912518853695,1.5082956259426847,3.9215686274509802,5.279034690799397,1.9607843137254901,5.128205128205129,1.5082956259426847,9.351432880844646,4.223227752639517,18.250377073906485,6.4856711915535445,7.8431372549019605,11.764705882352942,16.138763197586727,5.429864253393665,17.79788838612368,13.574660633484164,14.328808446455504,9.01386748844376
